CompetitorID,Day,domain,Referring domains,Domain Rating,URL Rating,Organic traffic,Organic traffic value,Organic pages,Impressions,Paid traffic,Paid traffic cost,Crawled pages,Organic keywords: 1-3,Organic keywords: 4-10,Organic keywords: 11-20,Organic keywords: 21-50,Organic keywords: 51+,Total Traffic
11,11/2/2023,hackerone.com,5562,87.0,39.0,150060,64044,772,1943413,210,645,2761,1258,2217,2403,6756,10024,150270
11,11/3/2023,hackerone.com,5568,87.0,39.0,151457,64574,778,1952462,208,646,2778,1255,2214,2424,6754,10046,151665
11,11/4/2023,hackerone.com,5574,87.0,39.0,157669,75430,777,1929845,217,696,2783,1259,2234,2431,6756,10070,157886
11,11/5/2023,hackerone.com,5568,87.0,39.0,157896,75607,779,1923376,288,1138,2787,1258,2239,2447,6793,10074,158184
11,11/6/2023,hackerone.com,5573,87.0,39.0,157824,74666,781,1974608,604,2016,2790,1262,2235,2447,6794,10098,158428
11,11/7/2023,hackerone.com,5574,87.0,39.0,157763,74664,780,1957124,474,1596,2791,1260,2248,2455,6789,10088,158237
11,11/8/2023,hackerone.com,5580,87.0,39.0,155798,74092,779,1943439,478,1621,2790,1260,2254,2452,6800,10064,156276
11,11/9/2023,hackerone.com,5587,87.0,39.0,156375,74270,779,1923639,464,1620,2791,1257,2266,2455,6801,10077,156839
11,11/10/2023,hackerone.com,5595,87.0,39.0,157148,74965,777,1912758,463,1614,2794,1261,2266,2456,6808,10095,157611
11,11/11/2023,hackerone.com,5601,87.0,39.0,157130,74948,776,1913024,463,1614,2806,1261,2264,2454,6807,10087,157593
11,11/12/2023,hackerone.com,5604,87.0,39.0,156961,74827,775,1912133,466,1619,2825,1261,2262,2450,6804,10076,157427
11,11/13/2023,hackerone.com,5612,87.0,39.0,156413,74493,776,1877107,475,1646,2826,1260,2261,2451,6795,10095,156888
11,11/14/2023,hackerone.com,5611,87.0,39.0,156482,74041,777,1896770,517,1807,2830,1260,2253,2450,6787,10092,156999
11,11/15/2023,hackerone.com,5626,87.0,39.0,156380,73992,780,1867253,474,1738,2836,1263,2247,2457,6774,10078,156854
11,11/16/2023,hackerone.com,5632,87.0,39.0,155776,74020,780,1867902,474,1729,2841,1261,2257,2442,6769,10078,156250
11,11/17/2023,hackerone.com,5640,87.0,39.0,153043,73267,779,1823326,220,782,2845,1254,2264,2466,6732,10089,153263
11,11/18/2023,hackerone.com,5645,87.0,39.0,154324,73275,786,1788233,274,1393,2847,1252,2274,2468,6714,10113,154598
11,11/19/2023,hackerone.com,5658,87.0,39.0,152905,72478,791,1767049,518,2108,2848,1254,2270,2467,6711,10155,153423
11,11/20/2023,hackerone.com,5660,87.0,39.0,152343,71983,794,1726144,459,1855,2850,1251,2265,2482,6683,10248,152802
11,11/21/2023,hackerone.com,5668,87.0,39.0,151504,70760,800,1632067,649,2610,2853,1249,2268,2500,6683,10275,152153
11,11/22/2023,hackerone.com,5676,87.0,39.0,150706,72157,797,1637855,682,2574,2853,1237,2284,2508,6674,10327,151388
11,11/23/2023,hackerone.com,5682,87.0,39.0,150599,72325,802,1721451,646,2460,2858,1239,2285,2518,6615,10356,151245
11,11/24/2023,hackerone.com,5685,87.0,39.0,150082,72356,799,1684958,521,2372,2857,1236,2292,2518,6589,10395,150603
11,11/25/2023,hackerone.com,5690,87.0,39.0,149939,72136,804,1758212,536,2426,2854,1233,2275,2533,6578,10407,150475
11,11/26/2023,hackerone.com,5697,87.0,39.0,149947,72100,807,1799758,511,2386,2851,1229,2278,2531,6566,10420,150458
11,11/27/2023,hackerone.com,5709,87.0,39.0,149109,71821,809,1711468,512,2386,2852,1218,2286,2533,6543,10416,149621
11,11/28/2023,hackerone.com,5712,87.0,39.0,149295,72034,802,1657952,515,2392,2855,1211,2287,2519,6511,10414,149810
11,11/29/2023,hackerone.com,5726,87.0,39.0,149965,72063,797,1647793,501,2309,2859,1203,2279,2521,6495,10356,150466
11,11/30/2023,hackerone.com,5733,87.0,39.0,150099,71859,796,1702937,498,2274,2859,1198,2278,2506,6446,10313,150597
11,12/1/2023,hackerone.com,5752,87.0,40.0,149233,72009,802,1718661,495,2272,2863,1189,2279,2501,6372,10306,149728
11,12/2/2023,hackerone.com,5753,87.0,40.0,149696,71234,798,1772417,550,2386,2863,1186,2272,2499,6311,10273,150246
11,12/3/2023,hackerone.com,5754,87.0,40.0,140130,66519,800,1775741,681,4066,2859,1179,2270,2495,6253,10233,140811
11,12/4/2023,hackerone.com,5776,87.0,40.0,139653,66005,805,1755562,612,3488,2861,1179,2258,2493,6198,10213,140265
11,12/5/2023,hackerone.com,5792,87.0,40.0,138393,61670,802,1698219,425,2771,2863,1178,2252,2495,6152,10189,138818
11,12/6/2023,hackerone.com,5800,87.0,39.0,138493,61998,807,1763176,419,2741,2860,1174,2248,2478,6114,10205,138912
11,12/7/2023,hackerone.com,5810,87.0,39.0,140347,62239,815,1762961,397,2677,2853,1167,2238,2475,6062,10164,140744
11,12/8/2023,hackerone.com,5820,87.0,39.0,139212,62331,815,1769222,395,2648,2848,1161,2213,2478,6021,10139,139607
11,12/9/2023,hackerone.com,5820,87.0,39.0,138352,62133,810,1720188,335,2489,2844,1158,2196,2473,5974,10130,138687
11,12/10/2023,hackerone.com,5825,87.0,39.0,140174,62124,807,1651342,251,1382,2843,1152,2180,2473,5908,10119,140425
11,12/11/2023,hackerone.com,5828,87.0,39.0,139466,61386,807,1590828,247,1381,2842,1157,2163,2468,5831,10114,139713
11,12/12/2023,hackerone.com,5828,87.0,39.0,140528,64902,807,1602034,232,1234,2843,1161,2155,2456,5785,10106,140760
11,12/13/2023,hackerone.com,5824,87.0,39.0,141513,64769,807,1673934,204,1019,2837,1158,2141,2453,5742,10072,141717
11,12/14/2023,hackerone.com,5823,87.0,39.0,141102,62164,806,1553893,172,841,2835,1158,2135,2454,5706,10043,141274
11,12/15/2023,hackerone.com,5821,87.0,39.0,139926,63251,808,1544397,162,781,2834,1155,2141,2431,5690,10057,140088
11,12/16/2023,hackerone.com,5825,87.0,39.0,139864,63358,805,1713383,154,690,2833,1163,2139,2420,5624,10031,140018
11,12/17/2023,hackerone.com,5826,87.0,39.0,139912,63236,801,1697431,156,667,2832,1160,2133,2402,5591,9983,140068
11,12/18/2023,hackerone.com,5828,87.0,39.0,139661,62680,799,1528290,126,494,2827,1173,2114,2405,5542,9918,139787
11,12/19/2023,hackerone.com,5831,87.0,39.0,138128,62390,798,1545343,126,493,2830,1172,2110,2389,5490,9869,138254
11,12/20/2023,hackerone.com,5835,87.0,39.0,138562,63100,806,1589637,123,472,2835,1174,2111,2380,5423,9795,138685
11,12/21/2023,hackerone.com,5836,87.0,39.0,139631,63410,802,1539286,119,453,2834,1169,2120,2356,5384,9739,139750
11,12/22/2023,hackerone.com,5844,87.0,39.0,141212,63998,799,1580794,116,441,2834,1170,2118,2341,5312,9700,141328
11,12/23/2023,hackerone.com,5844,87.0,39.0,142833,65438,796,1619859,113,438,2834,1169,2119,2328,5233,9679,142946
11,12/24/2023,hackerone.com,5846,87.0,39.0,142318,65522,797,1601223,110,431,2833,1173,2114,2334,5167,9642,142428
11,12/25/2023,hackerone.com,5844,87.0,39.0,143119,65747,796,1577095,108,428,2833,1174,2113,2342,5090,9641,143227
11,12/26/2023,hackerone.com,5847,87.0,39.0,143043,65594,796,1587464,108,429,2833,1177,2116,2332,5073,9651,143151
11,12/27/2023,hackerone.com,5853,87.0,39.0,142486,65818,787,1559632,107,427,2832,1185,2118,2319,5079,9630,142593
11,12/28/2023,hackerone.com,5857,87.0,39.0,141947,65949,789,1572106,98,403,2818,1189,2112,2337,5039,9640,142045
11,12/29/2023,hackerone.com,5859,87.0,39.0,142103,65105,790,1574397,91,383,2819,1192,2110,2333,5036,9653,142194
11,12/30/2023,hackerone.com,5866,87.0,39.0,142102,65105,790,1574397,91,383,2817,1192,2110,2333,5036,9652,142193
11,12/31/2023,hackerone.com,5871,87.0,39.0,142793,65198,775,1679202,76,348,2817,1190,2119,2350,4972,9773,142869
11,1/1/2024,hackerone.com,5869,87.0,39.0,142466,66187,774,1617307,70,341,2817,1188,2127,2347,4971,9846,142536
11,1/2/2024,hackerone.com,5879,87.0,39.0,143657,66981,767,1599838,69,341,2814,1193,2130,2344,4978,9831,143726
11,1/3/2024,hackerone.com,5883,87.0,39.0,142247,65636,764,1582842,67,333,2811,1201,2142,2330,4952,9880,142314
11,1/4/2024,hackerone.com,5894,87.0,39.0,145965,69724,764,1637619,61,319,2801,1199,2149,2330,4951,9899,146026
11,1/5/2024,hackerone.com,5900,87.0,39.0,147442,70241,766,1687502,42,171,2800,1204,2154,2320,4935,9896,147484
11,1/6/2024,hackerone.com,5908,87.0,39.0,144844,70236,763,1652947,38,135,2795,1208,2154,2321,4946,9901,144882
11,1/7/2024,hackerone.com,5914,87.0,39.0,143516,70680,762,1606954,38,134,2790,1210,2159,2318,4940,9893,143554
11,1/8/2024,hackerone.com,5925,87.0,39.0,143812,70441,763,1643031,37,133,2776,1210,2160,2314,4942,9886,143849
11,1/9/2024,hackerone.com,5929,87.0,39.0,144916,70048,763,1759906,33,123,2774,1213,2168,2308,4950,9912,144949
11,1/10/2024,hackerone.com,5935,87.0,39.0,144126,69533,759,1790286,29,119,2777,1216,2157,2324,4941,9907,144155
11,1/11/2024,hackerone.com,5936,87.0,39.0,143455,69220,762,1680541,27,118,2779,1217,2154,2316,4968,9910,143482
11,1/12/2024,hackerone.com,5941,87.0,39.0,145767,71184,769,1669155,19,89,2776,1220,2162,2310,4956,9936,145786
11,1/13/2024,hackerone.com,5949,87.0,39.0,145899,70931,773,1660462,3,14,2773,1227,2157,2306,4974,9927,145902
11,1/14/2024,hackerone.com,5952,87.0,39.0,146360,71056,776,1603508,3,14,2770,1230,2158,2312,4959,9953,146363
11,1/15/2024,hackerone.com,5951,87.0,39.0,145221,69316,780,1580381,3,17,2765,1230,2154,2316,4975,9967,145224
11,1/16/2024,hackerone.com,5960,87.0,39.0,143996,68814,778,1630021,3,17,2765,1235,2142,2310,4950,9971,143999
11,1/17/2024,hackerone.com,5965,87.0,39.0,141195,68611,777,1554325,3,17,2762,1238,2145,2296,4937,9955,141198
11,1/18/2024,hackerone.com,5974,87.0,39.0,141124,69710,776,1524568,3,17,2760,1242,2136,2296,4935,9939,141127
11,1/19/2024,hackerone.com,5990,87.0,39.0,143136,69321,756,1539086,5,28,2756,1141,1986,2117,4506,9141,143141
11,1/20/2024,hackerone.com,5998,87.0,40.0,142898,70320,764,1540620,5,28,2755,1148,1992,2113,4492,9150,142903
11,1/21/2024,hackerone.com,5996,87.0,40.0,142900,73329,767,1568449,5,28,2756,1148,1994,2112,4478,9137,142905
11,1/22/2024,hackerone.com,6005,87.0,40.0,142987,73023,771,1582098,5,27,2757,1154,1992,2112,4480,9094,142992
11,1/23/2024,hackerone.com,6016,87.0,40.0,143200,73177,776,1637923,5,27,2757,1168,1985,2109,4444,9098,143205
11,1/24/2024,hackerone.com,6008,87.0,40.0,142740,73599,777,1607209,4,18,2759,1174,1984,2117,4426,9099,142744
11,1/25/2024,hackerone.com,6011,87.0,40.0,145106,74026,781,1542549,4,18,2760,1177,1991,2114,4427,9087,145110
11,1/26/2024,hackerone.com,6020,87.0,40.0,144610,74077,784,1632882,4,18,2765,1178,2000,2105,4389,9033,144614
11,1/27/2024,hackerone.com,6030,87.0,40.0,144375,74057,789,1707583,3,16,2765,1178,2000,2098,4384,9039,144378
11,1/28/2024,hackerone.com,6028,87.0,40.0,144648,73491,801,1661023,3,16,2757,1176,2006,2105,4362,8995,144651
11,1/29/2024,hackerone.com,6032,87.0,40.0,144412,73384,803,1669375,2,14,2755,1169,2011,2118,4322,8980,144414
11,1/30/2024,hackerone.com,6038,87.0,40.0,143256,72734,802,1628170,2,14,2756,1171,2010,2139,4295,8959,143258
11,1/31/2024,hackerone.com,6047,87.0,40.0,142502,72712,803,1678947,2,14,2753,1177,2011,2155,4260,8934,142504
11,2/1/2024,hackerone.com,6051,87.0,40.0,142986,73513,803,1737033,2,14,2750,1183,2016,2152,4252,8908,142988
11,2/2/2024,hackerone.com,6054,87.0,40.0,141891,72791,805,1628550,2,14,2748,1183,2035,2168,4224,8925,141893
11,2/3/2024,hackerone.com,6051,87.0,40.0,144389,72209,806,1614125,2,14,2748,1179,2044,2170,4202,8896,144391
11,2/4/2024,hackerone.com,6049,87.0,40.0,141825,66364,806,1692965,2,14,2740,1182,2041,2178,4189,8896,141827
11,2/5/2024,hackerone.com,6051,87.0,40.0,143124,66967,806,1733200,2,14,2739,1182,2065,2165,4172,8858,143126
11,2/6/2024,hackerone.com,6057,87.0,39.0,140808,65672,804,1617407,7,31,2738,1184,2070,2157,4146,8854,140815
11,2/7/2024,hackerone.com,6064,87.0,39.0,141283,65689,803,1714434,7,31,2740,1185,2072,2163,4117,8806,141290
11,2/8/2024,hackerone.com,6067,87.0,39.0,139665,65013,800,1673925,7,31,2741,1193,2076,2144,4108,8751,139672
11,2/9/2024,hackerone.com,6076,87.0,39.0,140698,65074,801,1823782,10,37,2740,1192,2074,2157,4103,8734,140708
11,2/10/2024,hackerone.com,6089,87.0,39.0,142301,65090,804,1740909,14,48,2741,1197,2070,2166,4101,8731,142315
11,2/11/2024,hackerone.com,6096,87.0,39.0,143174,66691,804,1749094,20,92,2741,1207,2056,2182,4093,8759,143194
11,2/12/2024,hackerone.com,6101,87.0,39.0,142527,65945,802,1795909,42,374,2740,1210,2060,2199,4071,8795,142569
11,2/13/2024,hackerone.com,6097,87.0,39.0,144312,66061,798,1793949,42,227,2737,1214,2071,2192,4090,8794,144354
11,2/14/2024,hackerone.com,6106,87.0,39.0,142651,66148,798,1801057,44,240,2737,1210,2088,2197,4097,8820,142695
11,2/15/2024,hackerone.com,6108,87.0,39.0,143360,65278,797,1873672,47,254,2737,1211,2096,2202,4098,8849,143407
11,2/16/2024,hackerone.com,6112,87.0,39.0,143541,66972,798,1784166,47,254,2737,1212,2096,2217,4110,8878,143588
11,2/17/2024,hackerone.com,6122,87.0,39.0,144101,66929,798,1699765,48,256,2734,1208,2097,2214,4105,8894,144149
11,2/18/2024,hackerone.com,6123,87.0,39.0,143611,67165,795,1717044,59,335,2735,1211,2098,2212,4114,8906,143670
11,2/19/2024,hackerone.com,6138,87.0,39.0,145747,67642,799,1712677,60,336,2735,1208,2099,2206,4123,8907,145807
11,2/20/2024,hackerone.com,6137,87.0,39.0,146989,67883,799,1806535,61,338,2735,1209,2102,2202,4129,8888,147050
11,2/21/2024,hackerone.com,6143,87.0,39.0,148828,68835,797,1905218,264,958,2736,1210,2098,2207,4142,8868,149092
11,2/22/2024,hackerone.com,6150,87.0,39.0,148521,72191,800,1881986,265,958,2736,1207,2100,2215,4153,8844,148786
11,2/23/2024,hackerone.com,6153,87.0,39.0,146785,73049,799,1855479,69,424,2736,1211,2096,2227,4157,8834,146854
11,2/24/2024,hackerone.com,6153,87.0,39.0,145699,71441,799,1833929,266,963,2739,1205,2100,2225,4151,8859,145965
11,2/25/2024,hackerone.com,6152,87.0,39.0,145939,72242,798,1853791,269,977,2738,1205,2098,2224,4154,8865,146208
11,2/26/2024,hackerone.com,6150,87.0,39.0,145792,72284,797,1818163,268,977,2736,1205,2090,2217,4173,8843,146060
11,2/27/2024,hackerone.com,6152,87.0,39.0,145936,73145,801,1832866,270,982,2734,1199,2089,2224,4172,8846,146206
11,2/28/2024,hackerone.com,6156,87.0,39.0,148126,74044,803,1987822,270,982,2739,1205,2097,2212,4211,8839,148396
11,2/29/2024,hackerone.com,6156,87.0,39.0,150263,74451,804,1936735,270,982,2740,1219,2081,2232,4217,8848,150533
11,3/1/2024,hackerone.com,6156,87.0,39.0,152094,75126,799,1995286,270,982,2741,1227,2086,2233,4240,8833,152364
11,3/2/2024,hackerone.com,6168,87.0,39.0,155778,76188,799,1971586,288,1043,2742,1231,2082,2237,4273,8869,156066
11,3/3/2024,hackerone.com,6164,87.0,39.0,156141,76491,800,1995187,284,1030,2744,1234,2101,2232,4289,8920,156425
11,3/4/2024,hackerone.com,6164,87.0,39.0,154931,77380,801,2009577,284,1031,2744,1231,2103,2248,4293,8938,155215
11,3/5/2024,hackerone.com,6156,87.0,39.0,153519,75870,803,2001780,284,1031,2743,1225,2117,2243,4312,8926,153803
11,3/6/2024,hackerone.com,6157,87.0,39.0,154723,76022,799,2019295,284,1031,2742,1232,2108,2246,4317,8932,155007
11,3/7/2024,hackerone.com,6157,87.0,39.0,153647,76384,797,2036834,292,1059,2742,1226,2100,2236,4336,8916,153939
11,3/8/2024,hackerone.com,6162,87.0,39.0,152835,76541,798,2024019,295,1067,2743,1230,2084,2235,4312,8909,153130
11,3/9/2024,hackerone.com,6178,87.0,39.0,153077,75812,801,2058115,298,1061,2741,1222,2085,2237,4306,8899,153375
11,3/10/2024,hackerone.com,6186,87.0,39.0,152010,76618,794,1973734,299,1064,2742,1219,2069,2231,4299,8863,152309
11,3/11/2024,hackerone.com,6191,87.0,39.0,153113,76018,792,2053490,485,1718,2740,1226,2059,2216,4284,8845,153598
11,3/12/2024,hackerone.com,6197,87.0,39.0,153099,76083,786,2016202,482,1714,2741,1217,2060,2199,4305,8845,153581
11,3/13/2024,hackerone.com,6201,87.0,39.0,151735,76211,782,1929331,480,1706,2743,1212,2055,2184,4316,8821,152215
11,3/14/2024,hackerone.com,6199,87.0,39.0,153026,76232,778,2061213,464,1554,2744,1209,2057,2185,4312,8820,153490
11,3/15/2024,hackerone.com,6209,87.0,39.0,149767,75772,776,1924715,465,1551,2749,1200,2058,2178,4328,8819,150232
11,3/16/2024,hackerone.com,6211,87.0,39.0,146895,74931,776,1862996,455,1461,2758,1190,2061,2176,4354,8834,147350
11,3/17/2024,hackerone.com,6204,87.0,39.0,147922,74145,773,1970474,488,1518,2759,1183,2073,2180,4359,8859,148410
11,3/18/2024,hackerone.com,6214,87.0,39.0,148396,74229,770,2025083,488,1519,2763,1179,2082,2166,4355,8868,148884
11,3/19/2024,hackerone.com,6215,87.0,39.0,148852,74780,772,2004222,484,1515,2765,1179,2083,2177,4383,8884,149336
11,3/20/2024,hackerone.com,6210,87.0,39.0,148604,75341,768,2194305,485,1517,2765,1165,2084,2197,4391,8932,149089
11,3/21/2024,hackerone.com,6208,87.0,39.0,149409,76070,760,2220468,309,879,2771,1139,2027,2126,4262,8610,149718
11,3/22/2024,hackerone.com,6209,87.0,39.0,151827,76623,760,1948334,307,874,2783,1137,2025,2126,4259,8573,152134
11,3/23/2024,hackerone.com,6218,87.0,39.0,150545,75446,756,1920670,309,879,2786,1135,2018,2104,4244,8557,150854
11,3/24/2024,hackerone.com,6226,87.0,39.0,150371,73037,749,1872651,95,240,2788,1121,2013,2102,4221,8539,150466
11,3/25/2024,hackerone.com,6226,87.0,39.0,151052,71816,751,1930993,84,181,2789,1114,2002,2095,4201,8542,151136
11,3/26/2024,hackerone.com,6230,87.0,39.0,150890,71997,749,1905111,78,181,2790,1113,1989,2089,4171,8503,150968
11,3/27/2024,hackerone.com,6228,87.0,39.0,150565,70496,750,1852722,78,181,2790,1110,1972,2080,4150,8477,150643
11,3/28/2024,hackerone.com,6235,87.0,39.0,140435,71076,756,1853417,78,181,2791,1120,1982,2088,4190,8597,140513
11,3/29/2024,hackerone.com,6235,87.0,39.0,153900,74862,760,1951355,79,181,2790,1138,2037,2155,4287,8861,153979
11,3/30/2024,hackerone.com,6248,87.0,39.0,154515,74301,772,2035462,84,193,2792,1145,2067,2170,4352,8992,154599
11,3/31/2024,hackerone.com,6252,87.0,39.0,152193,73547,768,2013463,246,1197,2792,1137,2062,2175,4327,8978,152439
11,4/1/2024,hackerone.com,6258,87.0,39.0,151571,73115,767,1927451,97,216,2792,1133,2057,2158,4314,8973,151668
11,4/2/2024,hackerone.com,6271,87.0,39.0,150024,68775,764,1844757,99,241,2794,1134,2062,2148,4299,8944,150123
11,4/3/2024,hackerone.com,6279,87.0,39.0,150993,69948,759,1895448,112,300,2794,1119,2069,2144,4278,8958,151105
11,4/4/2024,hackerone.com,6281,87.0,39.0,151283,70276,753,1896031,106,276,2798,1109,2058,2157,4268,8995,151389
11,4/5/2024,hackerone.com,6289,87.0,39.0,153143,73368,754,2128709,102,268,2790,1107,2049,2146,4297,8999,153245
11,4/6/2024,hackerone.com,6299,87.0,39.0,151979,73609,749,1990286,98,255,2793,1111,2040,2142,4303,8993,152077
11,4/7/2024,hackerone.com,6303,87.0,39.0,152021,74173,753,1970734,85,215,2792,1108,2046,2147,4292,9017,152106
11,4/8/2024,hackerone.com,6298,87.0,39.0,152559,73644,753,1869614,69,187,2794,1105,2044,2146,4298,9042,152628
11,4/9/2024,hackerone.com,6306,87.0,39.0,154167,73454,745,1855319,84,197,2796,1108,2035,2150,4284,9062,154251
11,4/10/2024,hackerone.com,6309,87.0,40.0,143819,73521,747,1883127,87,211,2792,1110,2034,2140,4292,9079,143906
11,4/11/2024,hackerone.com,6316,87.0,40.0,149418,74594,745,2014243,77,179,2802,1105,2040,2152,4287,9073,149495
11,4/12/2024,hackerone.com,6321,87.0,40.0,148613,74384,747,1887465,87,222,2809,1106,2051,2165,4287,9147,148700
11,4/13/2024,hackerone.com,6312,87.0,40.0,155281,74327,751,1857966,87,218,2810,1122,2074,2187,4340,9318,155368
11,4/14/2024,hackerone.com,6312,87.0,40.0,157729,74798,750,2241926,90,229,2812,1125,2075,2181,4352,9307,157819
11,4/15/2024,hackerone.com,6319,87.0,40.0,157922,74213,751,2002119,106,382,2826,1130,2082,2160,4358,9339,158028
11,4/16/2024,hackerone.com,6328,87.0,40.0,156707,76381,750,1907849,108,341,2832,1131,2078,2172,4343,9393,156815
11,4/17/2024,hackerone.com,6355,87.0,40.0,157579,77102,744,1964146,105,261,2835,1129,2079,2174,4340,9420,157684
11,4/18/2024,hackerone.com,6372,87.0,40.0,158759,75896,737,2085975,95,293,2835,1134,2075,2181,4350,9406,158854
11,4/19/2024,hackerone.com,6376,87.0,40.0,162304,77011,733,1960619,105,305,2843,1132,2087,2194,4326,9429,162409
11,4/20/2024,hackerone.com,6385,87.0,40.0,161605,77776,739,1970408,102,284,2839,1138,2084,2197,4342,9444,161707
11,4/21/2024,hackerone.com,6393,87.0,40.0,160451,77457,737,1910240,106,293,2842,1139,2085,2215,4309,9472,160557
11,4/22/2024,hackerone.com,6403,87.0,40.0,160215,77797,737,1973920,106,297,2842,1150,2082,2230,4266,9518,160321
11,4/23/2024,hackerone.com,6412,87.0,40.0,160194,77601,735,1924456,109,305,2846,1151,2097,2223,4262,9544,160303
11,4/24/2024,hackerone.com,6421,87.0,40.0,162095,77885,732,2079704,110,306,2849,1157,2114,2217,4284,9566,162205
11,4/25/2024,hackerone.com,6422,87.0,40.0,161526,77968,733,2065799,109,301,2859,1158,2120,2229,4312,9628,161635
11,4/26/2024,hackerone.com,6422,87.0,40.0,161958,79292,730,1843381,96,256,2869,1162,2129,2239,4310,9687,162054
11,4/27/2024,hackerone.com,6420,87.0,39.0,163033,79716,733,2017513,94,256,2866,1166,2137,2246,4328,9711,163127
11,4/28/2024,hackerone.com,6422,87.0,40.0,164497,79979,733,1957033,123,428,2864,1169,2148,2264,4326,9735,164620
11,4/29/2024,hackerone.com,6431,87.0,39.0,166493,80473,738,2009053,112,316,2848,1172,2163,2265,4333,9745,166605
11,4/30/2024,hackerone.com,6436,87.0,40.0,167179,79730,740,1965353,113,319,2850,1175,2165,2290,4350,9760,167292
11,5/1/2024,hackerone.com,6434,87.0,39.0,166380,79496,744,1935346,111,313,2850,1178,2167,2306,4388,9787,166491
11,5/2/2024,hackerone.com,6442,87.0,39.0,166944,79388,755,1864044,109,272,2857,1174,2184,2317,4395,9856,167053
11,5/3/2024,hackerone.com,6456,87.0,39.0,166954,80827,764,1910943,110,281,2859,1181,2187,2322,4410,9906,167064
11,5/4/2024,hackerone.com,6462,87.0,39.0,166228,79354,768,1812316,108,277,2857,1178,2192,2332,4422,9956,166336
11,5/5/2024,hackerone.com,6465,87.0,39.0,165296,79660,767,1903325,106,270,2859,1181,2187,2347,4431,9975,165402
11,5/6/2024,hackerone.com,6466,87.0,39.0,164426,78141,775,1851400,107,267,2860,1176,2200,2347,4441,9981,164533
11,5/7/2024,hackerone.com,6464,87.0,39.0,164352,77481,774,1876495,105,261,2861,1176,2210,2354,4431,9981,164457
11,5/8/2024,hackerone.com,6460,87.0,39.0,164426,77481,778,1827226,104,256,2864,1176,2206,2367,4456,9977,164530
11,5/9/2024,hackerone.com,6476,87.0,39.0,164111,77534,780,1788559,95,243,2871,1175,2202,2366,4471,9994,164206
11,5/10/2024,hackerone.com,6478,87.0,39.0,164197,77430,781,1802214,95,243,2873,1177,2199,2367,4486,9999,164292
11,5/11/2024,hackerone.com,6486,87.0,39.0,165486,78548,782,1852073,83,234,2872,1182,2196,2355,4522,10028,165569
11,5/12/2024,hackerone.com,6491,87.0,39.0,164691,77534,785,1847124,78,229,2858,1186,2191,2368,4542,10080,164769
11,5/13/2024,hackerone.com,6502,87.0,39.0,164733,77141,791,1858593,81,214,2857,1191,2190,2371,4574,10115,164814
11,5/14/2024,hackerone.com,6505,87.0,39.0,166111,77415,794,1722252,86,212,2861,1199,2171,2370,4600,10148,166197
11,5/15/2024,hackerone.com,6515,87.0,39.0,164516,76967,797,1808736,90,278,2864,1201,2164,2361,4612,10140,164606
11,5/16/2024,hackerone.com,6519,87.0,39.0,164185,75158,801,1830879,90,283,2864,1195,2168,2362,4622,10146,164275
11,5/17/2024,hackerone.com,6521,87.0,39.0,165348,73734,797,1871960,146,723,2872,1178,2158,2360,4634,10178,165494
11,5/18/2024,hackerone.com,6526,87.0,39.0,165251,73871,796,1797887,88,284,2871,1178,2138,2344,4654,10170,165339
11,5/19/2024,hackerone.com,6528,87.0,39.0,164864,73291,795,1800547,92,314,2861,1173,2117,2330,4669,10176,164956
11,5/20/2024,hackerone.com,6532,87.0,39.0,166930,73118,796,1767644,97,336,2863,1166,2106,2302,4706,10104,167027
11,5/21/2024,hackerone.com,6534,87.0,39.0,164937,74568,790,1822138,94,314,2861,1166,2087,2269,4692,10057,165031
11,5/22/2024,hackerone.com,6545,87.0,39.0,162756,72019,788,1830787,90,301,2863,1160,2068,2263,4688,9995,162846
11,5/23/2024,hackerone.com,6548,87.0,39.0,166368,74331,787,1763261,89,293,2869,1151,2053,2244,4681,9941,166457
11,5/24/2024,hackerone.com,6557,87.0,39.0,164922,74068,780,1803103,120,319,2874,1146,2041,2216,4681,9872,165042
11,5/25/2024,hackerone.com,6556,87.0,39.0,164189,72560,783,1732402,118,317,2880,1145,2010,2207,4672,9824,164307
11,5/26/2024,hackerone.com,6566,87.0,39.0,163170,70986,773,1763488,112,323,2865,1143,1992,2164,4682,9793,163282
11,5/27/2024,hackerone.com,6576,87.0,39.0,160848,72265,768,1788967,111,341,2861,1145,1972,2143,4698,9745,160959
11,5/28/2024,hackerone.com,6581,87.0,39.0,160330,73236,770,1766300,119,355,2864,1141,1941,2128,4732,9705,160449
11,5/29/2024,hackerone.com,6594,87.0,39.0,159854,72516,757,1730700,89,331,2853,1138,1913,2115,4770,9602,159943
11,5/30/2024,hackerone.com,6597,87.0,39.0,162484,71951,751,1765476,89,328,2822,1129,1909,2089,4788,9579,162573
11,5/31/2024,hackerone.com,6600,87.0,39.0,163027,70001,745,1795283,125,877,2822,1127,1895,2065,4800,9558,163152
11,6/1/2024,hackerone.com,6601,87.0,39.0,169449,67328,742,2347550,86,320,2790,1120,1885,2055,4824,9470,169535
11,6/2/2024,hackerone.com,6603,87.0,39.0,160522,67196,735,2272104,85,313,2744,1097,1895,2034,4849,9358,160607
11,6/3/2024,hackerone.com,6600,87.0,39.0,162996,68648,736,2521883,69,273,2741,1106,1873,2024,4834,9308,163065
